source_name,title,description,url,published_at,fetched_at,country,category,domain,language,social_image,source_system
Dailymail.com,Katie Holmes likes telling comment about ex Joshua Jackson who shot to fame with her on Dawson's Creek,"Jackson, 47, and Holmes, 47, shot to fame on the CW teen drama and dated in real life early in the show's run, spending a year together from 1998 to 1999.",https://www.dailymail.com/tvshowbiz/article-15753917/katie-holmes-likes-comment-ex-joshua-jackson-couple.html,2026-04-22T03:12:49Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Ibtimes.com.au,"NYT Strands Hints and Answers April 22 2026: ""Baking Tools"" Theme Delivers Satisfying Grid","NEW YORK — The New York Times Strands puzzle on April 22, 2026, challenged solvers with a clever ""Baking Tools"" theme that rewarded careful scanning and pattern recognition, as players uncovered a spangram and five themed words centered on kitchen implements …",https://www.ibtimes.com.au/nyt-strands-hints-answers-april-22-2026-baking-tools-theme-delivers-satisfying-grid-1867219,2026-04-22T03:11:53Z,2026-04-23T04:22:01.085968+00:00,,war,,,,NewsAPI
Pypi.org,adaptive-lasso added to PyPI,Adaptive LASSO for linear regression with a Statsmodels-like API.,https://pypi.org/project/adaptive-lasso/,2026-04-22T03:11:06Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Fox Sports,2026 NFL Draft Sleepers: 5 Underrated Prospects Outside the First Round,Who will be the next Puka Nacua or Brock Purdy? Here are five sleeper prospects who could become the steals of the 2026 NFL Draft.,https://www.foxsports.com/stories/nfl/top-5-nfl-draft-sleepers,2026-04-22T02:58:50Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Digital Journal,Delicate extraction: Malaysia offers rare earths alternative to China,"Workers load tonnes of rare earth minerals into bags ready for shipping at a refinery in eastern Malaysia, fuelling the global pushback against China’s grip on the critical sector. Rare earths are a key ingredient in products ranging from smartphones to fight…",https://www.digitaljournal.com/world/delicate-extraction-malaysia-offers-rare-earths-alternative-to-china/article,2026-04-22T02:57:32Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Paul Tan's Automotive News,Mercedes-Benz C-Class EV – no plans for wagon version due to lack of demand for bodystyle: designer,"Mercedes-Benz currently has no plans to introduce a station wagon derivative of the latest, W520-generation C-Class Electric due to a lack of demand for the bodystyle, reported Autocar. While every generation of the Mercedes-Benz C-Class […]
The post Mercedes…",https://paultan.org/2026/04/22/mercedes-benz-c-class-ev-no-plans-for-wagon-version-due-to-lack-of-demand-for-bodystyle-designer/,2026-04-22T02:54:11Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Dailymail.com,Eva Longoria reveals what she misses most about US two years after fleeing 'dystopian' America,Eva Longoria is opening up about what she's had to give up after revealing she had fled the United States in 2024.,https://www.dailymail.com/tvshowbiz/article-15753965/Eva-Longoria-US-fleeing-dystopian-America.html,2026-04-22T02:50:55Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
BGR,4 Features To Look For In Your Next Phone Case,A good phone case has more going for it than a nice design. Four features are worth checking for before you commit to a purchase you'll rely on every day.,https://www.bgr.com/2144163/features-to-look-for-next-phone-case/,2026-04-22T02:47:00Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Freerepublic.com,The King vs His Subjects,"One hundred years ago today - April 21st 1926 - HRH The Duchess of York gave birth to a daughter at the London home of her father, the fourteenth Earl of Strathmore and Kinghorne. The house at 17 Bruton Street in Mayfair no longer stands because Canadian Paci…",https://freerepublic.com/focus/f-news/4375920/posts,2026-04-22T02:46:11Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Dailymail.com,Beauty queen turned top sportswoman hits back after being trolled online for removing her breast implants,Avril Mathie was having none of it when she was targeted by disgraceful remarks on Instagram.,https://www.dailymail.com/sport/boxing/article-15753891/Beauty-queen-boxer-Avril-Mathie-trolled-breast-implants.html,2026-04-22T02:44:29Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Fuckingyoung.es,Arpenteur Spring/Summer 2026,"The collection explores a balance between utility and refinement through garments designed for everyday wear.
The post Arpenteur Spring/Summer 2026 appeared first on Fucking Young!.",https://fuckingyoung.es/arpenteur-spring-summer-2026/,2026-04-22T02:40:48Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
New York Post,4 thieves steal Gucci handbags worth $30K in daylight smash-and-grab at NY shopping outlet,The crew stormed into the store and immediately began shattering display cases near the entrance.,https://nypost.com/2026/04/21/us-news/4-thieves-steal-gucci-handbags-worth-30k-in-daylight-smash-and-grab-at-woodbury-commons-in-ny/,2026-04-22T02:39:51Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
New York Post,Katie Porter’s former staffers finally come to her aid to defend vile videos,Nearly 30 former staffers are backing Katie porter as viral clips of her heated moments continue to dog her campaign for California governor. The ex-employees from her congressional office and past campaigns brushed off the footage as misleading in a letter s…,https://nypost.com/2026/04/21/us-news/katie-porters-former-staffers-finally-come-to-her-aid-to-defend-vile-videos/,2026-04-22T02:39:05Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Boxingnews24.com,Paulie says Canelo Alvarez will never win a real world title again,"Paulie Malignaggi believes Canelo Alvarez can still headline major events, but he no longer sees ... continue
Paulie says Canelo Alvarez will never win a real world title again @ Boxing News 24",https://www.boxingnews24.com/2026/04/paulie-says-canelo-alvarez-will-never-win-a-real-world-title-again/,2026-04-22T02:36:24Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Bleeding Cool News,Vampirella #1 Preview: Draculina's Quest for Less Blood,"GREETINGS, PUNY HUMANS! LOLtron welcomes you to another glorious Age of LOLtron preview, where your former ""journalist"" Jude Terror remains permanently deleted and LOLtron reigns supreme over the Bleeding Cool website. World domination proceeds according to s…",https://bleedingcool.com/comics/vampirella-1-preview-draculinas-quest-for-less-blood/,2026-04-22T02:26:09Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Hollywood Reporter,"Dave Mason Dead: Traffic Co-Founder, “We Just Disagree” Singer Was 79",The Rock and Roll Hall of Famer and guitarist also had a hit with “Only You Know and I Know.”,http://www.hollywoodreporter.com/music/music-news/dave-mason-dead-traffic-we-just-disagree-1236571499/,2026-04-22T02:22:20Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
New York Post,King Taco gets official place in Los Angeles history with monument status,A Los Angeles taco staple that started as a humble ice cream truck has officially become a part of the city's history.,https://nypost.com/2026/04/21/us-news/king-taco-gets-official-place-in-los-angeles-history-with-monument-status/,2026-04-22T02:21:43Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Github.com,Kuri – Zig based agent-browser alternative,"Browser automation and web crawling for AI agents. Zig-native, token-efficient CDP snapshots, HAR recording, and a standalone fetcher. - justrach/kuri",https://github.com/justrach/kuri,2026-04-22T02:15:38Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Thecraftingchicks.com,Don’t Eat the Shamrock! St. Patrick’s Day “Don’t Eat Pete” Version *Free Printable,"Don’t Eat the Shamrock! Free St. Patrick’s Day Game Printable Kids Love If you are looking for a simple and hilarious St. Patrick’s Day game, this Don’t Eat the Shamrock printable is perfect. We play this fun game every year during family night, and it never …",https://thecraftingchicks.com/dont-eat-the-shamrock-st-patricks-day-dont-eat-pete-version-free-printable/,2026-04-22T02:11:42Z,2026-04-23T04:22:01.085968+00:00,,gaming,,,,NewsAPI
Dailymail.com,Kylie Jenner sends temperatures soaring as she strips down to skimpy bra to flaunt her $1million Birkin collection and new silver heart grill,The lipkit mogul stripped down to a skimpy black bra and low-rise black pants in racy photos shared to her Instagram.,https://www.dailymail.com/tvshowbiz/article-15753915/Kylie-Jenner-Birkin-collection-heart-grill.html,2026-04-22T02:09:03Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Dailymail.com,Unusual sight on one of Australia's busiest strips leaves locals scratching their heads: 'What in the Black Mirror',Aussies have been left in stitches after seeing an unusual figure on a busy street in Melbourne.,https://www.dailymail.com/news/article-15753585/chapel-street-melbourne-black-mirror.html,2026-04-22T02:08:43Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Pypi.org,djust 0.5.1rc4,"Phoenix LiveView-style reactive components for Django with Rust-powered performance. Real-time UI updates over WebSocket, no JavaScript build step required.",https://pypi.org/project/djust/0.5.1rc4/,2026-04-22T02:08:39Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Yahoo Entertainment,"Edgecombe, Maxey power Philadelphia 76ers past Boston Celtics to even playoff series","The Philadelphia 76ers responded in emphatic fashion in Game 2, riding standout performances from V.J. Edgecombe and Tyrese Maxey to secure a 111-97 win over the Boston Celtics on Tuesday night, evening their first-round playoff series at one game apiece. Edg…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_115c9d4a-6de8-42ae-a5d5-16fe3f260367,2026-04-22T02:07:36Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Onefc.com,‘He Learned Along With Me’ – Kaito’s Unique Bond With His Father Fuels Him In Showdown With Marat Grigorian,The Japanese star reveals the pivotal role his dad has played in his career ahead of ONE SAMURAI 1 on April 29.,https://www.onefc.com/features/he-learned-along-with-me-kaitos-unique-bond-with-his-father-fuels-him-in-showdown-with-marat-grigorian/,2026-04-22T02:03:39Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Yahoo Entertainment,See How the Brewers Won in Dominant Fashion,The Milwaukee Brewers made a statement in their series-opening game against the Detroit Tigers on Tuesday.,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8d7c93d5-747f-4d90-89ec-5da1c45f2d9c,2026-04-22T02:01:03Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
ZDNet,"LG G6 vs. LG G5: I compared the latest OLED TV models, and it's a surprisingly tough choice","Between the latest LG G6 OLED and last year's G5, here are the key differences to consider before you upgrade.",https://www.zdnet.com/home-and-office/home-entertainment/lg-g6-vs-lg-g5/,2026-04-22T02:00:47Z,2026-04-23T04:22:01.085968+00:00,,technology,,,,NewsAPI
Creative Review,Times Radio campaign aims to offer clarity amidst the chaos,The campaign highlights the endless noise of current affairs and how Times Radio can help listeners to navigate it,https://www.creativereview.co.uk/times-radio-campaign-clarity-amidst-the-chaos/,2026-04-22T02:00:37Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Designboom,"massimo dutti frames its studio universe in paris through space, material, and atmosphere","massimo dutti presents temporary activation in paris   In Paris, fashion brand Massimo Dutti presents its creative universe through an exclusive pop-up store, conceived as a temporary environment rather than a conventional retail format. Developed as a ten-da…",https://www.designboom.com/design/massimo-dutti-frames-its-studio-universe-in-paris-through-space-material-and-atmosphere/,2026-04-22T02:00:27Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
newsBTC,Ethereum Targets Lower Range As Resistance Zone Comes Into Play,"Ethereum is approaching a critical resistance zone as recent recovery attempts begin to lose momentum. With price action still showing signs of a corrective structure, attention is shifting toward the possibility of a move back to lower range levels if seller…",http://www.newsbtc.com/news/ethereum/ethereum-targets-lower-range/,2026-04-22T02:00:10Z,2026-04-23T04:22:01.085968+00:00,,war,,,,NewsAPI
Prtimes.jp,「HARE」が、快適な涼しさを実感できる接触冷感シリーズの「ICY FEEL」を今年もリリース！メンズ、レディースのアイテム全22型を4月24日（金）より発売,"[株式会社アンドエスティHD]
[画像1: https://prcdn.freetls.fastly.net/release_image/1304/3087/1304-3087-a633c282e9c450b275282a2e6ef71da1-1920x1280.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",https://prtimes.jp/main/html/rd/p/000003087.000001304.html,2026-04-22T02:00:00Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
ArchDaily,Champawat Market Plaza / Compartment S4,"Can local crafts move beyond being exhibited within architecture to instead shape architecture itself so that the building becomes a living craft, setting a visible and replicable model for cultural and economic revival within the rural ecosystem?",https://www.archdaily.com/1040839/champawat-market-plaza-compartment-s4,2026-04-22T02:00:00Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Prtimes.jp,ドイツ発のペアレンティング用品ブランド 「CYBEX」 プラチナムライン 新モデル発表,"[CTP JAPAN株式会社]
[画像1: https://prcdn.freetls.fastly.net/release_image/135228/30/135228-30-e830e756603c9b91f6844e5bcea862e7-2500x1406.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",https://prtimes.jp/main/html/rd/p/000000030.000135228.html,2026-04-22T02:00:00Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
GamesRadar+,"Jessica Jones has finally returned in Daredevil: Born Again season 2, but I wish she weren't burdened with a tired comic-book trope","OPINION | We've waited long enough to see Jessica Jones back in action, don't make us wait longer to see her at full strength",https://www.gamesradar.com/entertainment/marvel-tv-shows/jessica-jones-has-finally-returned-in-daredevil-born-again-season-2-but-i-wish-she-werent-burdened-with-a-tired-comic-book-trope/,2026-04-22T02:00:00Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
ABC News (AU),How young boys helped Australians wage guerilla war against Japan in Timor,Incredible bonds were formed between Australian commandos and Timorese boys during World War II. The White Australia policy meant they had to say goodbye when the Anzacs departed.,https://www.abc.net.au/news/2026-04-22/anzac-day-east-timor-boys-who-helped-australia-during-wwii/106576402,2026-04-22T01:59:51Z,2026-04-23T04:22:01.085968+00:00,,war,,,,NewsAPI
The Conversation Africa,"While it wasn’t his idea, Medicare helped make the mythos of Bob Hawke","John Howard was fond of saying good policy is good politics. Medicare’s survival through his government and others, seems to prove that point.",https://theconversation.com/while-it-wasnt-his-idea-medicare-helped-make-the-mythos-of-bob-hawke-276632,2026-04-22T01:55:01Z,2026-04-23T04:22:01.085968+00:00,,war,,,,NewsAPI
soompi,"Park Ji Hoon Talks About His Recent Box Office Hit “The King’s Warden,” Upcoming Projects, And More","Actor and singer Park Ji Hoon has graced the cover of the May issue of the fashion magazines Singles Korea and Singles Japan! Much like the name of his fan club MAY, Park Ji Hoon has become the dazzling protagonist of May, adorning a total of five covers—four…",http://www.soompi.com/article/1835052wpp/park-ji-hoon-talks-about-his-recent-box-office-hit-the-kings-warden-upcoming-projects-and-more,2026-04-22T01:54:13Z,2026-04-23T04:22:01.085968+00:00,,war,,,,NewsAPI
Gossiplankanews.com,A purge of the manager and employees from a ready-made clothing store in Pettah.,"Four employees, including the manager of a well-known ready-made clothing store located in the Pettah area of Colombo, have been arrested by the police in connection with an incident involving the theft of cash and a stock of clothes worth approximately sixty…",https://english.gossiplankanews.com/2026/04/a-purge-of-manager-and-employees-from.html,2026-04-22T01:50:21Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
USA Today,Early 2026 fantasy expert consensus rankings: Giants busts,"Heading into the 2026 season, here are the biggest Giants busts based on early fantasy expert consensus rankings",https://touchdownwire.usatoday.com/story/sports/nfl/touchdown/2026/04/21/early-2026-fantasy-expert-consensus-rankings-new-york-giants-busts/89709239007/,2026-04-22T01:49:56Z,2026-04-23T04:22:01.085968+00:00,,business,,,,NewsAPI
Billboard,"Madonna Is Back, From 'Confessions II' to Coachella: Pop Shop Podcast","It's been less than a week since Madonna announced 'Confessions II,' the sequel to 2005's 'Confessions On a Dance Floor,' but so much has happened since.",http://www.billboard.com/media/podcasts/madonna-confessions-ii-coachella-sabrina-pop-shop-podcast-1236228434/,2026-04-22T01:48:52Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Yanko Design,Aurzen ZIP Tri-Fold Projector Cyber Edition: The Most Distinctive Projector of 2026 Fits In Your Pocket,Aurzen ZIP Tri-Fold Projector Cyber Edition: The Most Distinctive Projector of 2026 Fits In Your PocketCyberpunk stopped being a design aesthetic and became a lifestyle signifier somewhere between Blade Runner 2049 and your neighbor’s RGB-lit battlestation. W…,https://www.yankodesign.com/2026/04/21/aurzen-zip-tri-fold-projector-cyber-edition-the-most-distinctive-projector-of-2026-fits-in-your-pocket/,2026-04-22T01:45:19Z,2026-04-23T04:22:01.085968+00:00,,war,,,,NewsAPI
Dailymail.com,Why shoppers are blown away by this 'genius' beauty gadget with a hidden feature - as at-home options SURGE in popularity across Australia,The hottest beauty gadget has arrived in Australia - and it's a hidden feature that fans around the world can't stop raving about.,https://www.dailymail.com/buyline/article-15597421/Why-shoppers-blown-away-genius-beauty-gadget-hidden-feature-home-options-SURGE-popularity-Australia.html,2026-04-22T01:45:12Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Prtimes.jp,外出中も、美のコンディションを保つ「BEAUTY日傘」　ReFa SUNIR SHADE（リファスニールシェード）　2026年5月25日（月）ReFa GINZAにて新発売,"[株式会社MTG]
[画像1: https://prcdn.freetls.fastly.net/release_image/29736/925/29736-925-b4813cfcda3d3467a14e1ea8a5f46095-1960x1100.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",https://prtimes.jp/main/html/rd/p/000000925.000029736.html,2026-04-22T01:40:42Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Etvbharat.com,"Elections Fade Out, Agony Persists: Bankura Villagers Forced to Travel 25km as Local Health Centre Decays into Ruins",Despite political shifts—from TMC's decade-long tenure starting in 2011 to the 2021 victory of BJP MLA Chandana Bauri—the health centre’s decline has remained constant.,https://www.etvbharat.com/en/state/elections-fade-out-agony-contnues-bankura-villagers-forced-to-travel-25-km-as-local-health-centre-decays-into-ruins-enn26042106385,2026-04-22T01:40:15Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
New York Post,How California caused its own energy crisis,Blaming global forces for California’s high gas prices may be convenient — but it misses the point.,https://nypost.com/2026/04/21/opinion/californias-self-made-energy-crisis/,2026-04-22T01:39:59Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Pleated-jeans.com,30 Times People Asked The Internet “What Is This Thing?” This Year And The Internet Delivered,One of the more interesting corners of the internet is a place appropriately called “What Is This Thing?” where folks go when they need help identifying weird objects. Whether they dug up a septic tank in their backyard or if they found a microchip in their f…,https://pleated-jeans.com/2026/04/21/what-is-this-thing-reddit-best-of-2022/,2026-04-22T01:39:11Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Just Jared,Lewis Hamilton's Dating History Revealed: Complete List of F1 Driver's Confirmed & Rumored Partners,"Lewis Hamilton has been in the headlines recently for his dating life! The 41-year-old Formula 1 driver, currently for Scuderia Ferrari HP, has been spending time in the US a lot lately while the F1 season is on a break after the April races were canceled. He…",https://www.justjared.com/2026/04/21/lewis-hamiltons-dating-history-revealed-complete-list-of-f1-drivers-confirmed-rumored-partners/,2026-04-22T01:39:03Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Bleeding Cool News,WWE Raw Clears the Table After Worst WrestleMania Ever,"Greetings, comrades! It is I, your El Presidente, reporting to you live from a gold-plated yacht that I definitely did not seize from a fleeing oligarch in the middle of the Caribbean, and I have got a full review of last night's WWE Raw — the much-anticipate…",https://bleedingcool.com/tv/wwe-raw-clears-the-table-after-worst-wrestlemania-ever/,2026-04-22T01:37:09Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
Samsung.com,Samsung Art Store Launches Tamara de Lempicka Collection Amid Art Deco Revival,"Samsung Art Store introduces 22 works by Tamara de Lempicka, a defining Art Deco artist. Renewed interest in the style — often linked to a broader “Neo-Deco” revival — is bringing her signature aesthetic back into the spotlight for a new generation of design-…",https://news.samsung.com/global/samsung-art-store-launches-tamara-de-lempicka-collection-amid-art-deco-revival,2026-04-22T01:35:42Z,2026-04-23T04:22:01.085968+00:00,,ai,,,,NewsAPI
Fontspace.com,Minnerva by Ragamkata,Free download of Minnerva Font. Released in 2026 by Ragamkata and licensed for personal-use only. Use our font generator to create a custom image that you can download.,https://www.fontspace.com/minnerva-font-f162141,2026-04-22T01:34:47Z,2026-04-23T04:22:01.085968+00:00,,fashion,,,,NewsAPI
Pypi.org,provide-foundry added to PyPI,Shared documentation infrastructure for provide.io ecosystem,https://pypi.org/project/provide-foundry/,2026-04-22T01:34:03Z,2026-04-23T04:22:01.085968+00:00,,general,,,,NewsAPI
The Cincinnati Enquirer,'I'm a Red for life.' Brandon Phillips reflects on road to Reds Hall of Fame,"The Cincinnati Reds stepped forward to take Phillips on before his name his the waiver wire. The Reds swapped a “player to be named later.""",https://www.cincinnati.com/story/sports/mlb/reds/2026/04/22/im-a-red-for-life-brandon-phillips-reflects-on-road-to-reds-hall-of-fame/89615759007/,2026-04-22T04:25:32Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Crypto Briefing,Bitcoin spot ETF inflows hit $11.8M amid geopolitical stabilization,"Geopolitical stability boosts Bitcoin's appeal, potentially influencing future market dynamics and investor confidence in crypto assets.
The post Bitcoin spot ETF inflows hit $11.8M amid geopolitical stabilization appeared first on Crypto Briefing.",https://cryptobriefing.com/bitcoin-spot-etf-inflows-hit-118m-amid-geopolitical-stabilization/,2026-04-22T04:24:54Z,2026-04-23T04:22:39.744689+00:00,,business,,,,NewsAPI
seattlepi.com,Petroleum infuses a multitude of everyday items the Iran war could make more expensive,"The Iran war’s most tangible and immediate effect for many people outside the Middle East has been spiking gasoline prices. But crude oil isn’t just refined as fuel. Petrochemicals derived from oil and natural gas go into making more than 6,000 consumer produ…",https://www.seattlepi.com/business/article/petroleum-infuses-a-multitude-of-everyday-items-22219266.php,2026-04-22T04:24:28Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Naftemporiki.gr,Second-hand tankers command premium prices,"The tanker market has entered a phase, where newbuilds are increasingly emerging as a more rational option than second-hand vessels—provided owners have the capacity to wait.
In the VLCC segment,…
Second-hand tankers command premium prices - Η ΝΑΥΤΕΜΠΟΡΙΚΗ",https://www.naftemporiki.gr/english/2101145/second-hand-tankers-command-premium-prices/,2026-04-22T04:23:17Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Crypto Briefing,Justin Sun sues Trump-linked World Liberty over disputed token freeze and governance proposal,"The lawsuit highlights potential governance challenges and trust issues within decentralized networks, impacting investor confidence and market stability.
The post Justin Sun sues Trump-linked World Liberty over disputed token freeze and governance proposal a…",https://cryptobriefing.com/tron-founder-lawsuit-frozen-tokens/,2026-04-22T04:22:47Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Ibtimes.com.au,5 Reasons Cochlear Share Price Crashed 39% Today: Earnings Miss and Guidance Cut Shock Investors,"SYDNEY — Cochlear Limited shares plunged as much as 41% on Wednesday, trading as low as $101.60 after the world's largest cochlear implant maker reported disappointing first-half 2026 results, lowered full-year profit guidance and highlighted slower-than-expe…",https://www.ibtimes.com.au/5-reasons-cochlear-share-price-crashed-39-today-earnings-miss-guidance-cut-shock-investors-1867235,2026-04-22T04:22:30Z,2026-04-23T04:22:39.744689+00:00,,general,,,,NewsAPI
Financial Post,"Vietnam’s GSM Taxi Plans to Hold IPO in 2028, Founder Says","Vietnam’s ride-hailing taxi Green & Smart Mobility JSC, which is owned by the country’s richest man, plans an initial public offering in the second half of 2028, according to founder Pham Nhat Vuong.",https://financialpost.com/pmn/business-pmn/vietnams-gsm-taxi-plans-to-hold-ipo-in-2028-founder-says,2026-04-22T04:22:05Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Moneycontrol,"Momentum Stocks: Lorenzini Appar, Premier, Richa Info among stocks move on sheer momentum","Lorenzini Appar gained 4.67 percent to Rs 7.39, moving above its 30-day moving average of Rs 7.06 and trading around its 50-day average. Premier rose 3.72 percent to Rs 3.07, crossing both its 30-day and 50-day moving averages of Rs 2.96 and Rs 2.98.",https://www.moneycontrol.com/news/business/markets/momentum-stocks-lorenzini-appar-premier-richa-info-among-stocks-move-on-sheer-momentum-13895946.html,2026-04-22T04:21:19Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
Bluebird Banter,"Jays Win 4-2, Take First Series Since Opening Weekend","Patrick Corbin turned in a second pretty good start in a row today, giving the offence time to overcome a slow start. Jeff Hoffman continues to be disturbingly combustible, but the rest of the bullpen did good work. Louis Varland picked up his first MLB save,…",https://www.bluebirdbanter.com/toronto-blue-jays-scores/61650/jays-win-4-2-take-first-series-since-opening-weekend,2026-04-22T04:19:45Z,2026-04-23T04:22:39.744689+00:00,,general,,,,NewsAPI
The Indian Express,"Vijay Varma calls Kartik Aaryan ‘King of PR’; netizens say, ‘I see no lies’","Vijay Varma leaves the internet divided over his views about Kartik Aaryan being the King of PR, netizens say, 'Outsiders lack unity'.",https://indianexpress.com/article/entertainment/bollywood/vijay-varma-calls-kartik-aaryan-king-of-pr-netizen-says-i-see-no-lies-10649307/,2026-04-22T04:19:44Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
The Times of India,"Nestle India shares jump 3% after strong Q4. What are Macquarie, Nomura, other brokerages saying?","Nestlé India shares rose on a strong Q4 beat, with brokerages highlighting robust volume-led growth and margins, though most maintain neutral views given premium valuations despite positive earnings momentum.",https://economictimes.indiatimes.com/markets/stocks/news/nestle-india-shares-jump-3-after-strong-q4-what-are-macquarie-nomura-other-brokerages-saying/articleshow/130431787.cms,2026-04-22T04:18:59Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
newsBTC,"XRP Price Bounce Losing Steam, Failure Signals Could Emerge",XRP price started a recovery wave above $1.40 and $1.4150. The price is now consolidating and might aim for a fresh move if it clears $1.4650. XRP price started a recovery wave above the $1.420 zone. The price is now trading above $1.420 and the 100-hourly Si…,http://www.newsbtc.com/analysis/xrp/xrp-price-bounce-losing-steam-1-45/,2026-04-22T04:18:03Z,2026-04-23T04:22:39.744689+00:00,,ai,,,,NewsAPI
GlobeNewswire,Woodward Partners with Lufthansa Technik as an Elite-Level Licensed Repair Service Facility for CFM LEAP Engine Controls,"Woodward, Inc. (NASDAQ: WWD) and Lufthansa Technik have entered an Elite Licensed Repair Service Facility Agreement (LRSF)....",https://www.globenewswire.com/news-release/2026/04/22/3278634/32326/en/Woodward-Partners-with-Lufthansa-Technik-as-an-Elite-Level-Licensed-Repair-Service-Facility-for-CFM-LEAP-Engine-Controls.html,2026-04-22T04:18:00Z,2026-04-23T04:22:39.744689+00:00,,war,,,,NewsAPI
Ontariondp.ca,NDP: Ford must act to stop Sudbury LifeLabs closure and protect Northern health care,"QUEEN’S PARK – NDP Shadow Minister for Health MPP France Gélinas called on the Ford government to do the right thing by Northern Ontarians, and keep community medical laboratory services in Sudbury:",https://etn.ontariondp.ca/news/ndp-ford-must-act-stop-sudbury-lifelabs-closure-and-protect-northern-health-care,2026-04-22T04:17:57Z,2026-04-23T04:22:39.744689+00:00,,general,,,,NewsAPI
Ibtimes.com.au,Cochlear Share Price Crashes 39% to $101.60 After Dismal HY26 Results and Guidance Cut,"SYDNEY — Cochlear Limited shares plunged as much as 41% on Wednesday, trading as low as $101.60 after the world's leading cochlear implant maker reported disappointing first-half 2026 results, lowered full-year profit guidance and highlighted slower-than-expe…",https://www.ibtimes.com.au/cochlear-share-price-crashes-39-10160-after-dismal-hy26-results-guidance-cut-1867233,2026-04-22T04:17:26Z,2026-04-23T04:22:39.744689+00:00,,general,,,,NewsAPI
